uuid_c,Sf Net Desk Change
ff7fb200-1c7c-0135-be83-0242ac11260b,0.0
2886da44-9579-4cdf-a82a-c3dbcc5c6e10,1.0
8f67d090-8dbd-0136-9c39-0242ac11720c,29.0
87a278a5-6ee1-4d3b-a287-7d7d15d6b3e4,1.0
99754480-8904-0136-006e-0242ac115706,6.0
2fbafa1b-2307-435e-b452-4520e8ea80b4,61.0
3f91c1c0-2656-0136-448d-0242ac115709,12.0
8e74af88-3b78-4e39-8f18-8befcbed35c3,1.0
db0bb460-5e10-0136-3d26-0242ac11570b,28.0
d721ade0-04de-0136-510e-0242ac115709,1.0
a62ced94-880c-45cf-9009-73a706e2f269,1.0
6db2ac20-bb15-0134-3834-0242ac11350b,0.0
e663acf2-cc53-4b28-b86e-f76e3d76cf37,1.0
0120acb0-7ca4-0136-a6ce-0242ac11720f,3.0
ab388cc9-78de-487f-ba89-67d6266fc642,98.0
5f5690d7-d06f-4356-8839-288d34eec66d,1.0
97e38570-8eb6-0136-0a23-0242ac115706,1.0
c249d0ea-2fca-4d58-82ae-8b0d49a66ddd,1.0
7f42d4f4-e6e0-420e-9f7a-09605b50c960,0.0
6e2ea904-fab3-4fe7-91af-892ddc239e64,1.0
c0d0cc92-2883-4b53-ac40-7335caed327a,1.0
6301858c-2c7f-4d62-840a-97713196de49,1.0
536d464c-d04b-41e5-a053-b2eff6ca921c,15.0
09d71332-8f0b-4e10-86db-169b89662759,3.0
56eedaa7-346e-4c02-bfc4-4f5625486d85,8.0
afc06bec-8678-4cd1-9f7c-ff09013b6762,32.0
22a77c09-6552-458a-b3e6-b27e97dc77b2,7.0
c08bce3b-58d2-4ff7-b111-a75cb35650e1,0.0
c85bcb2e-e201-4e3d-9868-0a571e781f42,2.0
f81bfdfb-982d-46fc-8f03-974b3eecf735,2.0
76781970-770b-0136-cf7c-0242ac112108,11.0
4c4c5bb0-7e3f-0136-82a6-0242ac116708,4.0
2f3fc20b-bd3e-4ea0-81a7-8a5fa60ce322,1.0
82a61f30-8dae-0135-911a-0242ac116713,0.0
134f3a30-6db7-0136-54bc-0242ac116709,1.0
45171480-570e-4acd-8ba9-ea8363ef2c98,1.0
decb1f57-5a80-42c3-a223-0d0c8c07cca2,1.0
96705310-7bba-0136-7cb2-0242ac116708,1.0
1cb5f52c-da49-44cb-aefc-7576ddb801ea,0.0
3f5e7cb4-8ce5-4845-ba99-38b754b3ebd9,1.0
6c84f1c7-f037-488d-831f-0a66f0ec8720,5.0
f0b2b8fc-a348-4469-ae48-de5750bf6ab4,1.0
25fbcc8b-12cc-41df-b7ab-62fc0c14de0e,5.0
8ae09ec0-71a7-0136-ff07-0242ac111c10,1.0
5bea5ed6-5844-4bcc-8cf1-7564dbb84092,3.0
c4e03234-ebc7-44b6-81ae-2cba0e47e66a,4.0
37d65130-e384-0135-c0b4-0242ac11150e,0.0
825a13f0-88b3-0136-9488-0242ac11720c,1.0
3fc7cf7f-2ef2-4496-a4c6-f44decece4aa,1.0
22db8e63-ae9e-4f0c-a6a6-49e62bc8bc49,1.0
15e9f310-4d85-0135-dd8e-0242ac11130b,0.0
3add6ea0-81d7-0136-a0b2-0242ac116712,2.0
bb0a5885-c92a-4565-a4dc-ed9eae65cf11,1.0
31da0e9a-776d-4330-9c1c-687cd0d9785e,1.0
84dc2f4d-e728-4bc1-877d-573282c58181,40.0
5cf08190-78c0-0136-a04d-0242ac11720f,1.0
42c31a1a-4bc2-4667-9b19-486c546f8c7b,1.0
bdd4f0be-ce7f-4cb8-8377-8e3c1b609fba,0.0
7f7b7830-8715-48e7-8042-ceaf22c091e0,1.0
81b48073-705f-4847-9a02-6024ed7c6856,0.0
5082fb40-6f11-0135-01ca-0242ac116707,0.0
e159ef10-732f-0136-a35c-0242ac11720a,1.0
44996a64-ee7a-491a-a4e5-9bbb657a0d53,1.0
a7aef5f0-42d0-0135-fc03-0242ac113d07,4.0
9fe5d030-899e-0136-019f-0242ac115706,6.0
a977213d-a012-47f7-a426-2de77ee5b8ea,1.0
38338ee0-7e1a-0136-2cdf-0242ac11510b,1.0
4c83d79d-ebd0-4c02-855f-f23638047b18,5.0
d5cbd8b4-f687-4875-9e84-fcf3f78eff43,0.0
86f2900e-015c-4e10-afc4-3c21be3841ee,1.0
586804f1-ba36-497f-9354-74f91b5347f4,1.0
0f2ed1b0-7d62-0136-7ff4-0242ac112112,2.0
3d96b880-e6a7-0133-8926-7683b584c7a1,-1.0
1afe7e70-69f7-0136-a791-0242ac111c0c,1.0
43c36113-dbf9-46c7-a2e2-6502ac238004,1.0
e2dd6609-381f-4479-8d6c-c6719c8f9c19,1.0
c8e7dd40-8357-0136-a37f-0242ac116712,1.0
746401d0-8e3a-4028-a351-843552cf6f91,1.0
93ef25a0-8a17-0136-7993-0242ac11670d,2.0
240fe380-2dcb-0135-c886-0242ac113a06,9.0
4fb5fa60-89f6-0136-793d-0242ac11670d,9.0
8eac2e20-4117-0136-a990-0242ac115607,1.0
aabf9f30-6dbc-0135-5299-0242ac112c0e,2.0
5bd9650d-007c-4c4f-b62c-d8c0f6715cc9,7.0
ecccab90-61ce-0136-67e3-0242ac115611,1.0
1ba349ba-7860-4feb-82e1-133a3f3e7fb7,0.0
873aaa20-d6af-0135-8917-0242ac11570b,0.0
f4ce6a60-38f2-0136-3cd6-0242ac11560d,7.0
68c21de8-f49b-4ca4-84e2-ba4f6fb742f2,0.0
8b78675c-a12c-4a66-9d53-7999e784c8a3,1.0
b37dc8ff-dae2-4772-823b-4a3ffd396428,1.0
aa4b9290-49d8-0134-4209-469a936737be,1.0
9c140cb0-7d4c-0136-80f8-0242ac116708,4.0
e7179221-bf08-4be3-8b77-45660822f988,1.0
3b7cb220-cb9c-0134-c071-0242ac11350d,0.0
416b5260-88d8-0136-1e18-0242ac114a0f,1.0
23c74c3e-fd33-4548-933c-b77ba673854a,0.0
ca3425bc-bcdf-433e-8ff4-33338cd6a9ca,6.0
b023bdcc-720f-443d-9aba-1ecabe7648c9,1.0
b96e1d50-8f2e-0136-81c9-0242ac11670d,1.0
731a54e0-0230-0136-3ac8-0242ac114a09,0.0
d28ce886-1215-49dd-a32c-2b05626fe608,2.0
bc5b4d70-7a31-0135-600f-0242ac112c08,1.0
5edf3640-8476-0136-682a-0242ac114a0f,1.0
170c0317-4ee8-4fe8-aa11-8bacd5d94a5e,1.0
0ec3a118-25a4-444f-8e90-63892f353c05,0.0
93a0be06-64a2-4b20-bc80-199f531d16e7,1.0
f0198efe-19aa-4a64-bddc-160a0efeb8f6,2.0
d690201e-eee2-485c-8701-839675217120,4.0
55ddb900-12b1-0136-0fae-0242ac116705,1.0
273de560-ce38-0134-6a90-0242ac112c09,0.0
82b76bd2-8ea5-42cb-be12-b44a54fb9843,1.0
2107a89a-8180-460b-a423-296773a10095,1.0
b75ce46f-1165-4475-804c-75c3d742551b,1.0
891fbd20-c95b-0135-ef37-0242ac114a09,0.0
de7c3a20-80ed-0136-84f8-0242ac116708,8.0
bae63411-81b8-43ed-8f3c-c0f53880a8f6,0.0
95152700-79c0-0136-a280-0242ac11720f,2.0
33c7d930-8d5b-0136-9ba3-0242ac11720c,4.0
2745ce74-5ef6-463e-9837-6d20507cb77a,1.0
99070c60-1b09-0136-4804-0242ac11510f,1.0
26ed0cc6-c6c4-46f2-88d5-b40bf1ff0775,1.0
f6b1bf00-a077-0135-f1f3-0242ac116707,2.0
04229f60-8e81-0136-8029-0242ac11670d,2.0
458030ce-38e3-4094-bf75-d4e3b1c208f4,0.0
29a1f200-3f34-0134-d124-1a702d8619b0,2.0
e3c1dbf0-daf9-47f7-b18f-2bd491ed2db4,39.0
de50ecd6-1482-4312-b251-ddc99ee0bc31,0.0
102264a0-7994-0135-c3bd-0242ac115114,2.0
db42fa72-628b-4301-8c2b-4f08b86e4860,22.0
2afae460-95b3-0135-72ab-0242ac115107,0.0
570659e0-879e-0136-fdeb-0242ac115706,8.0
fdc3328f-fc32-4dd6-b310-558b72066ef1,0.0
9d0ff495-37bf-48f1-8843-7db7f6591ec3,1.0
f0774e4e-55e8-42be-8892-bf6f0f04cd85,0.0
0c559d20-4ff4-0136-dbbd-0242ac111c08,8.0
618074d0-3a6f-0135-5255-0242ac113a0a,0.0
c0b6dfb5-291a-4c14-a5bb-8de10e2315e6,0.0
2242aa40-8792-0136-1b69-0242ac114a0f,1.0
96591e30-8c78-0136-418e-0242ac11210a,6.0
5d58d700-8c5c-0136-9948-0242ac11720c,2.0
4a7c43e1-7d4b-43c6-b375-1459caf645a8,-2.0
cf86a410-71f5-0136-7f0d-0242ac115706,2.0
6818ee40-8949-0136-0da7-0242ac111c0f,1.0
ac7f0368-ccef-4a15-92b8-da7664e14396,1.0
4c29a165-6dd0-4a85-b760-a9d4c5ce6aa7,1.0
dbb674fe-43f6-4b20-b5d1-dd2079e36d55,1.0
43f41632-5b42-410f-9d78-9dbc085c2b14,1.0
24a3bffe-814d-4c82-b7cf-c302b2d4f6c5,6.0
595b7170-7e2a-0136-8112-0242ac112112,11.0
aaeb8fa0-8e84-0136-802f-0242ac11670d,2.0
6be10310-6e86-0136-0f42-0242ac114a0c,1.0
069169e8-4d67-4536-9463-bb1bc3721e75,0.0
79f9178a-84e6-401a-8c08-5d150f07a94a,1.0
b76e1c90-7614-0135-193e-0242ac116707,0.0
280584bb-8fbc-467c-8843-328ff7c7b726,6.0
4da77466-03ce-4d0b-87a1-3cb20bdd2b91,1.0
c476cc69-3c09-4623-b56c-3174e8214bb2,1.0
13d2861b-73c8-4e68-9d05-ba680fc2566d,-1.0
4f647a85-f1c3-4d08-b09f-f00a31464a58,1.0
f037648b-27bc-47b9-bc6b-527ff189b20c,1.0
e10a88c0-8f26-0136-473e-0242ac11210a,2.0
9d2af8c0-8e71-0136-4587-0242ac11210a,3.0
0be6e643-705e-4e3b-810a-91581ce6d85a,1.0
ce6746eb-8d73-4fba-83e2-49dba43078ca,1.0
59388cc0-5c5d-0136-aade-0242ac114a0c,3.0
72cc291a-ce63-4615-9dfd-5b6aab5138ca,1.0
6e40f146-5518-458b-b3ae-08141ac65130,1.0
aec933b0-8e7a-0136-9e00-0242ac11720c,2.0
ddec038b-d2f5-47f0-8fea-13c20b3e1f38,1.0
c76b259c-a984-4fe7-8002-b922824be043,1.0
f2e8acf0-77ff-0136-884d-0242ac11720a,1.0
ebf1622e-367f-45a3-917a-76e8e1e72108,1.0
e934f79d-fac5-4712-9835-fa3ab7a26aae,0.0
31343731-3632-4353-a938-393037373134,0.0
3be34280-ecb7-4ed7-ac82-6e94f4ced670,1.0
eab56d88-2801-40c6-b225-8fbb18d02e5f,1.0
60c34388-265a-4315-914a-aea4c58a5c2f,1.0
b72b194a-8087-470f-918c-9758ee7e0a6d,1.0
b9ef41a0-80e9-0136-f187-0242ac112c0e,8.0
41387fc0-a2ef-0135-5a93-0242ac115706,0.0
9de33450-5556-0136-1cfb-0242ac114a09,1.0
aece0740-5070-4eba-b0d4-c42b33075600,0.0
1567ed20-9cdc-4f33-93a3-1f067ab96a60,1.0
6383c4d1-07af-463f-adb6-8fa0634f4e64,10.0
417163c0-75b7-0136-9597-0242ac115705,1.0
abe9b61e-23c4-41ea-8821-ed9cd805751b,1.0
6b2c99c0-7722-0136-0349-0242ac11720d,1.0
c96c25a7-b9f6-4b86-a113-96c9240d9183,1.0
8c809662-0c8c-4eed-a264-85574e1ece57,0.0
b62afd8d-b2f7-4d7b-ba20-5b16df23007e,0.0
98af61ff-492d-4c71-b642-8f0c2613d2da,1.0
b22b3974-0c02-4028-9704-6b9405364064,0.0
f7d668b0-8c68-0136-04e5-0242ac115706,4.0
6c7cfe39-bdff-460f-9e0e-424b2fca70a7,1.0
20dcb1b0-4593-0136-3fae-0242ac112106,0.0
ad920920-f3fb-0135-2f33-0242ac116709,0.0
1f6f0f56-82e8-407c-8991-ac3f22fe818e,1.0
261e6b40-7f72-402f-8618-1c01ee046bd6,4.0
f8043fd4-2843-4efd-b77c-cfd0147f55ea,1.0
cc44c401-fea1-4888-bd26-37d8bd0f26a6,0.0
90f45e90-81ce-0135-597b-0242ac11570e,8.0
9afc7210-8cab-0134-aa43-4e458d5f96c5,1.0
9a02e0f3-804b-4636-8b66-542f5bdbdd67,1.0
541ab0d0-82c0-0136-657d-0242ac114a0f,2.0
7f9c1bf0-88f0-0136-004e-0242ac115706,6.0
30d84f80-0cba-0135-a7ed-0242ac112c06,4.0
67a27886-cc68-4594-8a1f-10e8b68ee94f,1.0
bb13fd60-82a9-0136-6546-0242ac114a0f,10.0
15979fd0-8132-0136-85b4-0242ac116708,1.0
1f095320-8dcf-0136-0823-0242ac115706,6.0
1f82cc08-8c16-414d-a62c-cfa235a08f34,0.0
8c386690-8fa7-0134-94c2-7267f652a9d0,0.0
ec7025c0-63a2-0136-424f-0242ac114a0f,12.0
65ac320a-20bb-4ec8-b58c-6cd04656b30d,2.0
35ce82a0-82d5-0136-65c7-0242ac114a0f,2.0
eb2035c0-764a-0136-9806-0242ac114a0c,2.0
1ec8d6f0-888f-0136-0c78-0242ac111c0f,2.0
7d558975-c4ff-4c58-84b1-67d8cab785be,1.0
be2dd1b0-6bfa-0136-e623-0242ac115605,1.0
e7247f1a-8521-49a5-9301-3d08773c291b,1.0
2cd9d095-2a0e-4d52-b6d5-2e768ec9f1dd,1.0
1b15af1f-5e11-4c37-be70-142ebcb32533,0.0
b322d030-cc8b-4754-86a4-27e336ec577b,0.0
a1db3d20-8175-0136-6c5e-0242ac117209,1.0
8a7df3ff-c8a8-495d-b854-37b04c42c2b5,1.0
a9c7ea97-6d34-4938-a68b-2c8451ec1aeb,10.0
7bdc70b0-721b-0136-5dd9-0242ac116709,1.0
a36f09c1-df6f-403f-8a15-a403e7288e27,1.0
4990beb0-8e3f-0136-9d96-0242ac11720c,1.0
05a1c855-4e5d-475c-9991-347f57001932,1.0
cee6579e-48c0-4003-8f4b-293b01d312fd,4.0
5163625b-8bf2-4565-a968-2571b46712ab,1.0
1fbf3281-6da1-4b85-b109-def4de54b4ee,1.0
18d4d024-f75c-4997-ad4a-1b2f13ee6531,1.0
f1a93a60-6b67-0136-483f-0242ac112c0d,1.0
ab1cac83-7e7e-414e-8487-935cfc8040cb,-2.0
58f35551-0444-4107-863a-c88ded2fc434,1.0
a464e1a5-6e80-406b-b3f1-c60dbebdc2f9,1.0
b8272a0d-d681-4a12-b6a5-9985abd3ef42,6.0
81f3cfc4-e827-45ec-9432-7e077826d00b,1.0
523f0c70-6fb1-0135-9cf9-0242ac11560d,1.0
40b37b70-8251-0130-f786-123138068411,0.0
f0929fd7-20a5-4eb2-8419-6282e2d3ff8a,2.0
8cf8c450-7e24-0136-2cfd-0242ac11510b,2.0
1c2abdbf-8640-4c40-a320-f5418e9f5cb0,3.0
0971e720-81a1-0136-6c82-0242ac117209,8.0
f39ef012-602b-4847-be03-81dbf3b142dc,1.0
d8281b10-8999-0136-962c-0242ac11720c,1.0
87d0ac94-c224-406b-8e59-e27c73c1bf64,10.0
7fc43af4-5d04-44a7-aec3-10a239b07301,1.0
6b9aa770-5180-0136-457d-0242ac114a0f,1.0
764b9dc5-116a-4e3c-b49c-10f44f0c06d0,0.0
f93d6840-6a3d-0136-f7f1-0242ac11150d,1.0
15e05da4-85f7-428f-94cb-9ddf62178e11,1.0
06bb442e-ccb8-44e5-8b5c-574641323290,0.0
33d5862f-8138-4ec6-9e8d-6054f468bf7e,1.0
8b466bc0-8187-0136-e73b-0242ac115706,3.0
c518c4e0-cb8b-0134-c02e-0242ac11350d,0.0
cee0f700-631e-0136-550e-0242ac115610,4.0
42eca6b7-e0ef-4edf-b889-2ffbf2feba03,1.0
8a51b58b-ea4b-45cf-9879-4ccfb13493a0,1.0
ec842030-2170-0136-d46d-0242ac11150f,1.0
02e1dfcd-fb83-4718-8532-76d0405ccd20,7.0
02346459-27ca-4584-8088-1c0359ddb0dc,1.0
e3621fd0-3b4b-0136-d85e-0242ac115607,1.0
d92b9950-bcbd-0135-a5df-0242ac11150b,7.0
c14a7166-3d68-460d-b808-cfc1faa3f56b,1.0
4aea27e4-e329-4dfb-9e07-1af48d25104b,1.0
7b4112d9-5610-4beb-8737-d23e201f0654,1.0
c1b85870-8eb6-0136-9ecf-0242ac11720c,3.0
b0b94ef0-8c5a-0136-2294-0242ac114a0f,2.0
273ee6e0-cd9c-0134-8de0-0242ac113508,2.0
31391db1-390f-4048-a02a-92fcdb887acd,4.0
2901dbdc-5918-4315-9541-66a52df6eec1,-10.0
0e622854-61e4-46e2-b144-03b6bf1dd606,347.0
c7b43760-667c-0136-f774-0242ac111c07,2.0
13fcbce3-2d0c-445f-8bb4-0b6227521bf0,1.0
b660ae23-246b-4873-840c-262b30ffda03,7.0
d2156d24-b016-4f1e-ae47-564f25be141e,15.0
c67f687c-1824-42de-a4c7-e736ed2f7721,1.0
78d76e50-7d14-0136-ed1e-0242ac112c0e,3.0
7c14b2f0-82bd-0136-a28d-0242ac116712,1.0
9650a430-5556-0136-1cfa-0242ac114a09,1.0
31ad28eb-b0d7-4bae-9e17-fe9eb0b43a46,1.0
5ea85c60-652c-0134-c276-6aa629493348,1.0
772bbd58-8a17-48f1-b437-4dde76c4f880,4.0
21623326-33dc-4c28-a46f-759bd0002d1e,2.0
58d542e4-5285-4a56-bacc-bf33c12f4203,0.0
eb177a40-7c3c-0136-7df1-0242ac116708,4.0
00b177a7-600a-4eb3-b807-bab3056cd237,1.0
34bc64fc-27e1-4c41-99ca-8ef91fa8ee81,2.0
85b9bb41-9db6-4d04-aee3-50d5a153f395,1.0
f803ed05-ed02-4834-bda8-693702447465,0.0
44076365-ddff-4656-b381-4f453075c4d9,6.0
912fe16e-0f6b-4eb6-b1b7-b71ed45083aa,2.0
460118e0-4617-4134-b48b-227cfcbc0b39,1.0
bb6c1023-83e3-43a2-b388-4a53bab22cd3,4.0
0fd0f8f0-8cb3-0136-41e6-0242ac11210a,1.0
2bb8f2fd-5c02-4ad8-b4df-b57523d155f4,0.0
108c5071-b375-405e-a128-e25627f89262,0.0
1111d4ff-5e62-42fd-a36c-dc984b1616ac,0.0
3ae41420-39de-0136-6680-0242ac11570b,4.0
6337b720-7ef8-0136-ab1c-0242ac11720f,4.0
58cd8a20-3fa0-4213-af0b-f751feb58f84,7.0
91767c40-4679-0136-f575-0242ac112106,8.0
de8b1f01-e127-4635-9b72-eb38254bc302,4.0
030f0ff2-7766-4428-ab7b-bd477928c56c,1.0
67767840-8bd4-0136-0336-0242ac115706,8.0
aea91b51-53e2-4c89-a497-1e6caae94f81,1.0
531da696-23b0-49a4-a29c-bcdb26720e6f,1.0
c0ead0b0-7e50-0136-2d71-0242ac11510b,2.0
0c6179d3-13fb-400e-a777-c985d0573ec7,1.0
ab9257e0-93b6-0134-86b0-36dd7b1ec6b7,0.0
6059ea80-5141-0136-b471-0242ac112c09,6.0
eadabf00-8091-0135-38a3-0242ac116710,1.0
01b6ad30-8934-0136-7795-0242ac11670d,4.0
b829d1d0-c65e-41bc-83f7-21607c2cd022,2.0
54de7696-536c-4ab2-b3c2-615589d73e01,4.0
2338f9f0-7720-0136-9f7d-0242ac111c0a,2.0
b1ac27d9-d3d2-40be-ade7-2f53c2480ff4,1.0
51267e80-b11c-4e77-b66d-c91f7d6fb3b6,1.0
47cb8557-5784-44e5-8e58-90f3d7e6687c,24.0
b6be135c-6717-4103-b778-75c66db49f40,1.0
9c7c2175-5330-4366-8f91-74b99f3ad8b3,1.0
58d7ad40-1941-0136-084a-0242ac116709,6.0
baf9dcd0-8d7f-0136-9bc5-0242ac11720c,1.0
a0b29100-86c1-0136-6982-0242ac114a0f,2.0
c400d570-87a8-0136-74e5-0242ac11670d,1.0
7ff283d4-b4b4-4327-a350-07d0bcd181f2,0.0
02b20e78-ee52-42c0-bfd5-a8fe1a5b1494,1.0
a81c9795-26fd-4551-89dc-07e1c954b6d8,1.0
3825a85c-fffd-43a6-a6f6-d02dab5f1b6a,21.0
d507c060-f7a0-0135-858c-0242ac111508,10.0
3ffc0dee-8706-4760-9756-821f1adc18a5,1.0
0a197556-f61b-4f22-b5fa-8fb3ab426cc7,1.0
194c8758-25ed-4a80-a7f4-71c2b4d4266c,24.0
aad26ec3-488f-4074-84fb-3f5388df31f2,4.0
b02167d8-e33d-4fcd-852d-b81a29828db1,1.0
c05741f0-7ecb-0136-f00a-0242ac112c0e,8.0
82650e40-ef2e-0135-8860-0242ac11150c,0.0
1bc2083e-70d9-4353-8e1e-243644bc71ac,0.0
aaa362a2-cfef-4e5b-94c6-9fbaa0108b77,1.0
efb0fb70-5b4f-0134-4788-3614fd551926,0.0
743d14f0-8f4c-0136-0b52-0242ac115706,4.0
518074bb-6d5a-4b91-9739-213376259d4f,1.0
25595198-d0b6-4961-a075-5c0ad92b3def,1.0
1e8c7f51-31bd-4273-85ef-c1fd3343c001,1.0
463e8481-fd44-4619-a084-eb09e28ecfde,1.0
7a27e450-dd95-0135-5657-0242ac111c09,1.0
5e491820-8f22-0136-81ac-0242ac11670d,37.0
4137a707-821e-450b-85d7-635b8f57c348,1.0
403fba40-8251-0130-f786-123138068411,1.0
a38e3340-3095-0136-e694-0242ac115609,3.0
aa02f254-5a4f-4e59-9b94-fb697457494d,1.0
b781cdc2-6ac7-4d35-958c-569d1cf71381,0.0
528062d0-7c37-0136-a535-0242ac11720f,10.0
0d7b1454-6630-4f53-a3bf-6558622bdb58,0.0
dd363ae9-9f62-4924-af53-9821f8b870cb,2.0
276ee0b0-8758-0136-099f-0242ac111c0f,26.0
ea3ddf96-46d3-4c21-b7ba-309cb1641ed6,0.0
314994e3-f08c-4ae1-bd2b-972eb30668f3,14.0
f0505230-8f2f-0136-0b08-0242ac115706,17.0
045efc40-8946-0136-77c8-0242ac11670d,6.0
c2f873ab-8dea-4052-8460-06d011cccfb4,4.0
3e0966f0-55a7-0133-fc34-0ab1fd26e574,1.0
a5ea47c0-8f98-0136-4904-0242ac11210a,2.0
2feca1b7-2fed-4bde-9134-059c99aecfbe,2.0
0689d500-7391-0136-5ff3-0242ac11150c,2.0
4f125331-069f-48cb-805c-eeb76f1f622a,0.0
bb8a4cf0-8104-0136-ac23-0242ac11720f,4.0
b8160cdf-0d1d-4c60-ae53-141fcf0b2a03,1.0
84f9e586-f76d-4ca5-bc8b-0653c3fb5bb3,15.0
0ccff550-87eb-0136-feb4-0242ac115706,4.0
d54baca0-8e0c-0136-451c-0242ac11210a,12.0
53ee5a22-3fd7-4ed5-826d-d02d4dda5ed3,0.0
56d0c503-4ca1-4315-aa3d-b086d36dbedc,1.0
8784a64b-1083-4051-a57a-3067fb29f664,1.0
2f2d0950-7eae-0136-2ddc-0242ac11510b,1.0
ea2437c4-3349-4e85-bf79-39464a95657f,1.0
4eca37d0-36a6-0136-7f26-0242ac112c08,0.0
d323e103-afd4-47d0-92c7-6f5f947ae8e0,0.0
6866b5e0-8d3d-0136-06fc-0242ac115706,1.0
1c7cc5a0-a92a-4cdb-8861-d20d36047c98,0.0
3227409c-5896-41d0-985a-5e972de5b92b,0.0
c0a00150-b687-0135-ceb0-0242ac11510d,0.0
8e1dc240-8470-0136-6aa9-0242ac111c12,3.0
bac43d60-833b-0136-6943-0242ac111c12,2.0
b8b4d463-8c2c-4d88-aaa7-8b479516d1a4,1.0
2fd1fe46-afaa-41d2-a583-607360d89f09,1.0
40872a80-7ee0-0136-838c-0242ac116708,1.0
12232554-4c8e-434e-9b92-01f22e5eb3e4,1.0
28d2e9b0-8bf9-0136-97fe-0242ac11720c,2.0
825184c3-3f4d-4872-b696-dbb570bb3130,2.0
4574e0ca-c68d-4052-b07d-7df4da6fdcfd,0.0
ac5571f6-074b-4b42-9f8c-2b0b5f2103c3,0.0
bac59150-51e2-0134-ecb1-5aaa695a2062,6.0
e8bedf70-86c1-0136-eda1-0242ac115706,7.0
026978ee-4fff-4a37-bebb-a3a4dbec089f,1.0
b794a0c0-8dfb-0136-44f3-0242ac11210a,1.0
215527b6-0961-4fbb-8763-7ce4308acdfd,1.0
8a140827-7b1e-4f00-8866-55966e258a19,1.0
b642c550-44eb-0136-37b2-0242ac112106,1.0
a6c4a8d0-7120-0136-fd7e-0242ac111c10,2.0
77c4aeeb-1be5-47d7-871e-347e182e178e,1.0
c44760a9-cace-497f-86c7-adb366aae9f0,1.0
2eb1c990-8d1f-0136-06ab-0242ac115706,2.0
912b2de6-e833-4ac7-9b36-e4291ade8433,1.0
903bfd10-54fe-0135-5cf2-0242ac113a14,0.0
e4937696-8892-4eb9-b739-551ae4bdc34b,1.0
080a25f0-d214-0135-2d56-0242ac11670d,5.0
e03ce020-7e86-0136-aa21-0242ac11720f,5.0
b555c528-c2c4-460e-b675-5ec17e1feee7,1.0
e691e747-4c4e-4fe2-ae68-ff5f3360c3ab,1.0
2c725194-f257-4ed8-87b5-901c2e3c20a0,0.0
8fd83b50-7f23-0136-2ef7-0242ac11510b,10.0
066862eb-427e-40b6-b860-c5c6122b88ef,1.0
836ecba0-8e80-0136-9e0a-0242ac11720c,1.0
e0512f40-77f9-0136-dbbd-0242ac116711,19.0
51caee19-52ca-45b7-a936-e2210e092318,1.0
be2e11d0-823a-0136-67d5-0242ac111c12,1.0
01bf3330-86f4-0136-0930-0242ac111c0f,2.0
0d2f055f-a524-46d5-a976-854d39c3fb5e,16.0
d9f0bed7-6d52-47c1-9962-dd1017d21f82,0.0
3b6d4da8-49f4-4c5c-a184-4ee68edf65f5,1.0
702f6d54-f7d7-4cb8-b14b-d644cde15dbe,4.0
67f22700-8dea-0136-9d21-0242ac11720c,12.0
bc62bb5c-b11f-4c94-845b-e504bf74d72b,0.0
61b65fe0-5e1f-0136-e955-0242ac11560f,52.0
ccfccc5e-6102-43eb-9ff6-6f0e02dd4627,2.0
ee19c070-3cdc-0134-add9-62afb4234fc9,0.0
62110b27-d892-4f80-b7d4-d70b5187c4b3,1.0
c2910bd1-140d-46e5-8487-0984d87a6753,1.0
4bfeb4bb-2469-4805-bae8-c4fb5d710bf7,0.0
d216f1ac-1d2b-4db6-9bdc-947abfc2466e,1.0
2ab32a64-c4ea-4644-b042-1e5addd806e9,1.0
e34f0123-e238-404d-8461-2d234ff1cdc9,1.0
ffb2ef02-c531-4628-9cf5-8e272a8b7e26,-2.0
ed016ec9-8c25-4bbc-8b52-b4f58af4e64d,1.0
f4bd22b5-e60f-4611-a4bf-03ca5bf8e16c,0.0
a1c95fc6-c3b3-4e8d-9ad6-7ad48c1f6853,1.0
f2170ef0-7bd7-0136-ea25-0242ac112c0e,4.0
ccd988a0-8c98-0136-41c5-0242ac11210a,10.0
6723e860-889b-0136-1dd4-0242ac114a0f,4.0
46108a9c-e694-4c4c-a8a7-793ad6cad6fc,1.0
ca565814-66f2-495c-bb43-6a3cb4e20156,-1.0
1d4d2180-816a-0136-6c3d-0242ac117209,2.0
fe7f0418-1766-435b-ab04-01c7f37d20c0,36.0
272e4200-78a1-0136-3c03-0242ac11720e,2.0
ac967fa0-6852-0134-6097-6a791f390b36,1.0
a10825b3-ce94-48b5-a08f-976a415e9189,1.0
79a79ca3-4c45-41d9-a5f3-58b4a4dcd9d5,1.0
b2484c56-3d04-40dc-86be-bf1765b8749f,-8.0
ef79da55-d158-4387-973d-45ab9e1d6f14,1.0
6bf59920-717c-0136-fe55-0242ac111c10,1.0
6cfc116c-5079-488f-b7cf-30347ee86021,0.0
4d2ac0d0-6d50-0136-74c1-0242ac115706,8.0
7e41cb05-3b06-4c2e-b2dd-36f194098c28,9.0
9f67d410-14f1-0136-39b5-0242ac116705,0.0
4e5dbcf0-895e-0136-7821-0242ac11670d,1.0
6181ce70-6cdc-0136-4cf2-0242ac112c0d,1.0
dde42501-9861-4ac2-bad8-419fe0f1271e,2.0
25488ee2-2434-4bcf-8a5d-6bfd4433927f,4.0
