parent_account_c,net_desks_closedwon,date
0010G00002GCjOfQAL,0.0,2018-08-16
0010G00002HnP2VQAV,12.0,2018-08-10
0010G00002J9hHSQAZ,4.0,2018-08-22
0010G00002J9J9tQAF,2.0,2018-08-22
0010G00002I7Q6GQAV,30.0,2018-08-27
0010G00002CDZACQA5,3069.0,2018-08-14
0010G00002JCb98QAD,2.0,2018-08-20
0010G00002CDZUuQAP,270.0,2018-08-31
0010G00002JAWoEQAX,1.0,2018-08-09
0010G00002CDn77QAD,0.0,2018-08-31
0010G00002CDiRIQA1,0.0,2018-08-09
0010G00002CDZQWQA5,126.0,2018-08-13
0010G00002CDy6WQAT,1.0,2018-08-29
0010G00002CE04uQAD,10.0,2018-08-02
0010G00002H17T3QAJ,12.0,2018-08-02
0010G00002CDbOzQAL,4.0,2018-08-10
0010G00002CE0UXQA1,336.0,2018-08-31
0010G00002CEDtfQAH,2.0,2018-08-16
0010G00002HnPuzQAF,17.0,2018-08-27
0010G00002JBp3KQAT,6.0,2018-08-22
0010G00002CEC7WQAX,2.0,2018-08-01
0010G00002JA1XCQA1,1.0,2018-08-13
0010G00002HnOZsQAN,1023.0,2018-08-27
0010G00002I7qG1QAJ,8.0,2018-08-01
0010G00002JC7NjQAL,4.0,2018-08-24
0010G00002JcXGzQAN,1.0,2018-08-27
0010G00002J9GdlQAF,6.0,2018-08-03
0010G00002CDZM3QAP,348.0,2018-08-31
0010G00002I7QgLQAV,3.0,2018-08-31
0010G00002CE0TLQA1,8.0,2018-08-30
0010G00002CDbNyQAL,76.0,2018-08-21
0010G00002JC7AaQAL,1.0,2018-08-13
0010G00002CE4HBQA1,3.0,2018-08-23
0010G00002JcqMaQAJ,1.0,2018-08-30
0010G00002CDnkOQAT,3.0,2018-08-27
0010G00002CE1rXQAT,10.0,2018-08-10
0010G00002JccBFQAZ,2.0,2018-08-29
0010G00002CDZUcQAP,1331.0,2018-08-20
0010G00002CDr5zQAD,3.0,2018-08-17
0010G00002J998SQAR,3.0,2018-08-10
0010G00002JCWBHQA5,1.0,2018-08-30
0010G00002GqLTQQA3,1.0,2018-08-08
0010G00002CE5OhQAL,1.0,2018-08-30
0010G00002HnNLwQAN,6.0,2018-08-31
0010G00002JBl4PQAT,10.0,2018-08-28
0010G00002CDy2gQAD,5.0,2018-08-03
0010G00002CEE8XQAX,12.0,2018-08-31
0010G00002JCB6PQAX,30.0,2018-08-20
0010G00002CEBiVQAX,4.0,2018-08-08
0010G00002JBuUtQAL,1.0,2018-08-13
0010G00002J9lnzQAB,15.0,2018-08-09
0010G00002J92cgQAB,3.0,2018-08-23
0010G00002Espa1QAB,2.0,2018-08-31
0010G00002Ge82dQAB,1.0,2018-08-16
0010G00002CDj3GQAT,0.0,2018-08-22
0010G00002CDhfdQAD,6.0,2018-08-31
0010G00002I7qJBQAZ,1.0,2018-08-01
0010G00002I7q6RQAR,5.0,2018-08-06
0010G00002J91ntQAB,1.0,2018-08-24
0010G00002JcxN9QAJ,1.0,2018-08-31
0010G00002JCRzUQAX,1.0,2018-08-20
0010G00002CDbYHQA1,2.0,2018-08-28
0010G00002I7qEBQAZ,2.0,2018-08-01
0010G00002CDse0QAD,4.0,2018-08-03
0010G00002J9DRjQAN,2.0,2018-08-10
0010G00002I7q2nQAB,0.0,2018-08-10
0010G00002CDZY7QAP,66.0,2018-08-03
0010G00002CEHY6QAP,1.0,2018-08-31
0010G00002CDZVUQA5,0.0,2018-08-02
0010G00002I7q5YQAR,1.0,2018-08-03
0010G00002CDr3EQAT,4.0,2018-08-03
0010G00002JA84GQAT,1.0,2018-08-20
0010G00002JcWbrQAF,5.0,2018-08-30
0010G00002CEGzNQAX,752.0,2018-08-01
0010G00002HTl4zQAD,75.0,2018-08-06
0010G00002CE7FYQA1,0.0,2018-08-31
0010G00002CE0V0QAL,68.0,2018-08-31
0010G00002CDZIlQAP,0.0,2018-08-24
0010G00002HnQFWQA3,0.0,2018-08-31
0010G00002CEBY4QAP,0.0,2018-08-30
0010G00002FyGzdQAF,12.0,2018-08-27
0010G00002Gu8dIQAR,0.0,2018-08-31
0010G00002JAPavQAH,2.0,2018-08-13
0010G00002CDgucQAD,6.0,2018-08-23
0010G00002CDZFFQA5,8.0,2018-08-21
0010G00002CEIJAQA5,48.0,2018-08-03
0010G00002CDhU5QAL,0.0,2018-08-03
0010G00002CDp3eQAD,0.0,2018-08-16
0010G00002CEADEQA5,68.0,2018-08-14
0010G00002JC9XEQA1,0.0,2018-08-27
0010G00002HnPb2QAF,2.0,2018-08-15
0010G00002J95w8QAB,2.0,2018-08-22
0010G00002CE51XQAT,1.0,2018-08-24
0010G00002I7Qg7QAF,12.0,2018-08-01
0010G00002CDmM1QAL,0.0,2018-08-15
0010G00002I7PZPQA3,2.0,2018-08-01
0010G00002JccBFQAZ,1.0,2018-08-30
0010G00002CDyl4QAD,0.0,2018-08-27
0010G00002I7PqIQAV,10.0,2018-08-10
0010G00002CDZMXQA5,248.0,2018-08-23
0010G00002CDbeUQAT,0.0,2018-08-21
0010G00002J98udQAB,1.0,2018-08-31
0010G00002JCqwkQAD,0.0,2018-08-24
0010G00002CDyTDQA1,0.0,2018-08-28
0010G00002I7PzKQAV,2.0,2018-08-15
0010G00002I7PaAQAV,1.0,2018-08-22
0010G00002CEF3iQAH,20.0,2018-08-31
0010G00002JAZIRQA5,2.0,2018-08-28
0010G00002CDw2cQAD,94.0,2018-08-14
0010G00002CDm7VQAT,12.0,2018-08-08
0010G00002CDqUMQA1,0.0,2018-08-30
0010G00002I7QfZQAV,0.0,2018-08-31
0010G00002JAD2uQAH,4.0,2018-08-14
0010G00002HnNgAQAV,0.0,2018-08-07
0010G00002CDt5NQAT,72.0,2018-08-08
0010G00002CEASQQA5,177.0,2018-08-01
0010G00002CDZW6QAP,249.0,2018-08-31
0010G00002GDtzcQAD,0.0,2018-08-28
0010G00002JAaIeQAL,2.0,2018-08-29
0010G00002CE0THQA1,12.0,2018-08-03
0010G00002CDdZjQAL,1.0,2018-08-08
0010G00002CDaVzQAL,35.0,2018-08-01
0010G00002JAxQuQAL,1.0,2018-08-15
0010G00002I7Qa8QAF,3.0,2018-08-27
0010G00002JBwJmQAL,1.0,2018-08-10
0010G00002CEJeTQAX,15.0,2018-08-06
0010G00002JC3XSQA1,4.0,2018-08-16
0010G00002CECGSQA5,1979.0,2018-08-29
0010G00002JClYrQAL,1.0,2018-08-29
0010G00002J9GliQAF,30.0,2018-08-29
0010G00002CDgh5QAD,31.0,2018-08-03
0010G00002CDonTQAT,27.0,2018-08-02
0010G00002JBvz8QAD,1.0,2018-08-13
0010G00002JAlXVQA1,2.0,2018-08-30
0010G00002JClUkQAL,1.0,2018-08-24
0010G00002DuwWzQAJ,8.0,2018-08-21
0010G00002CEDDLQA5,0.0,2018-08-28
0010G00002JcRQEQA3,3.0,2018-08-27
0010G00002J9AogQAF,8.0,2018-08-23
0010G00002CDc63QAD,1.0,2018-08-06
0010G00002JAROVQA5,4.0,2018-08-30
0010G00002I7PnkQAF,4.0,2018-08-30
0010G00002I7qEoQAJ,21.0,2018-08-08
0010G00002I7PyFQAV,8.0,2018-08-13
0010G00002CDZinQAH,9.0,2018-08-13
0010G00002JAwuUQAT,1.0,2018-08-08
0010G00002CDsPGQA1,11.0,2018-08-01
0010G00002JAajXQAT,2.0,2018-08-28
0010G00002JCVu1QAH,1.0,2018-08-28
0010G00002CDo7UQAT,10.0,2018-08-28
0010G00002JCdFQQA1,1.0,2018-08-22
0010G00002HnNPeQAN,28.0,2018-08-22
0010G00002CEHOiQAP,0.0,2018-08-20
0010G00002I81G6QAJ,1.0,2018-08-30
0010G00002JBmNaQAL,1.0,2018-08-10
0010G00002J99AmQAJ,1.0,2018-08-29
0010G00002J9DejQAF,13.0,2018-08-23
0010G00002JCG0aQAH,2.0,2018-08-21
0010G00002JA0GvQAL,1.0,2018-08-16
0010G00002I7PmQQAV,1.0,2018-08-09
0010G00002CDhlEQAT,2.0,2018-08-31
0010G00002J9xSKQAZ,6.0,2018-08-08
0010G00002J9QguQAF,3.0,2018-08-14
0010G00002JBw7WQAT,6.0,2018-08-14
0010G00002CE7OqQAL,8.0,2018-08-24
0010G00002CE4b2QAD,11.0,2018-08-01
0010G00002J9gahQAB,1.0,2018-08-03
0010G00002CE7NfQAL,0.0,2018-08-27
0010G00002JA11PQAT,4.0,2018-08-14
0010G00002I7QT7QAN,3.0,2018-08-28
0010G00002CEFN4QAP,6.0,2018-08-09
0010G00002CEFBmQAP,3.0,2018-08-23
0010G00002I7qHDQAZ,1.0,2018-08-01
0010G00002JcYMeQAN,1.0,2018-08-31
0010G00002JcjWDQAZ,1.0,2018-08-31
0010G00002CDzAdQAL,3.0,2018-08-31
0010G00002JAwsnQAD,1.0,2018-08-09
0010G00002CE1mnQAD,0.0,2018-08-28
0010G00002JCG8yQAH,8.0,2018-08-15
0010G00002I7q7vQAB,2.0,2018-08-04
0010G00002I7QhrQAF,7.0,2018-08-03
0010G00002CDyhhQAD,8.0,2018-08-21
0010G00002CDZVRQA5,864.0,2018-08-31
0010G00002CE3hEQAT,2.0,2018-08-22
0010G00002JCn24QAD,6.0,2018-08-23
0010G00002CDjyCQAT,0.0,2018-08-29
0010G00002JC9q1QAD,1.0,2018-08-15
0010G00002Jcq26QAB,3.0,2018-08-31
0010G00002Jck0HQAR,1.0,2018-08-29
0010G00002CDuJ0QAL,22.0,2018-08-28
0010G00002HnPBJQA3,1.0,2018-08-31
0010G00002CDwGbQAL,65.0,2018-08-31
0010G00002JCmo7QAD,1.0,2018-08-28
0010G00002JAomWQAT,2.0,2018-08-14
0010G00002CDbYeQAL,10.0,2018-08-30
0010G00002JBlAXQA1,2.0,2018-08-22
0010G00002FyGHcQAN,2.0,2018-08-09
0010G00002CDnIlQAL,8.0,2018-08-31
0010G00002CEEelQAH,15.0,2018-08-09
0010G00002CDZLOQA5,2.0,2018-08-29
0010G00002CDyntQAD,2.0,2018-08-01
0010G00002CDfInQAL,13.0,2018-08-29
0010G00002CE3IXQA1,0.0,2018-08-27
0010G00002CEHBdQAP,0.0,2018-08-07
0010G00002CDsqpQAD,12.0,2018-08-01
0010G00002I7Q0wQAF,27.0,2018-08-07
0010G00002Ej5y6QAB,2.0,2018-08-14
0010G00002GCiVoQAL,4.0,2018-08-30
0010G00002CDwRLQA1,5.0,2018-08-15
0010G00002I7q3YQAR,2.0,2018-08-06
0010G00002JBp2qQAD,11.0,2018-08-31
0010G00002CDbEaQAL,3.0,2018-08-23
0010G00002CEFkUQAX,0.0,2018-08-10
0010G00002JAbfOQAT,1.0,2018-08-09
0010G00002CDyzcQAD,0.0,2018-08-01
0010G00002CDcYyQAL,0.0,2018-08-06
0010G00002JASlOQAX,1.0,2018-08-07
0010G00002J97hyQAB,1.0,2018-08-21
0010G00002CE2TZQA1,8.0,2018-08-27
0010G00002CE8wgQAD,4.0,2018-08-09
0010G00002HnPGoQAN,4.0,2018-08-03
0010G00002CDiSVQA1,9.0,2018-08-03
0010G00002CE1hCQAT,4.0,2018-08-03
0010G00002I7QfCQAV,0.0,2018-08-21
0010G00002CEBpFQAX,2.0,2018-08-24
0010G00002CDZBRQA5,9522.0,2018-08-18
0010G00002Jca7eQAB,1.0,2018-08-28
0010G00002JD5zlQAD,4.0,2018-08-24
0010G00002JCwNxQAL,74.0,2018-08-31
0010G00002JCG3jQAH,1.0,2018-08-15
0010G00002I78onQAB,5.0,2018-08-13
0010G00002CDizSQAT,4.0,2018-08-27
0010G00002JC7JrQAL,1.0,2018-08-21
0010G00002I7q3WQAR,4.0,2018-08-01
0010G00002CDZJNQA5,24.0,2018-08-09
0010G00002Grtk0QAB,1.0,2018-08-27
0010G00002CDwQXQA1,0.0,2018-08-02
0010G00002CEHnaQAH,5.0,2018-08-06
0010G00002J9HROQA3,1.0,2018-08-10
0010G00002CDtn7QAD,18.0,2018-08-13
0010G00002FyGy6QAF,0.0,2018-08-21
0010G00002CDt5NQAT,24.0,2018-08-09
0010G00002JC8LJQA1,1.0,2018-08-18
0010G00002JATVaQAP,1.0,2018-08-23
0010G00002HzP9tQAF,0.0,2018-08-01
0010G00002CDczpQAD,70.0,2018-08-15
0010G00002CDixEQAT,6.0,2018-08-09
0010G00002JAujLQAT,1.0,2018-08-16
0010G00002CE5g7QAD,0.0,2018-08-31
0010G00002JCIO3QAP,1.0,2018-08-22
0010G00002JcWIKQA3,4.0,2018-08-28
0010G00002JCa5yQAD,0.0,2018-08-27
0010G00002I7QhPQAV,8.0,2018-08-11
0010G00002CDulCQAT,78.0,2018-08-24
0010G00002I7qHVQAZ,1.0,2018-08-01
0010G00002I7PbEQAV,4.0,2018-08-09
0010G00002CDcevQAD,6.0,2018-08-09
0010G00002J9XMrQAN,2.0,2018-08-14
0010G00002CDuKsQAL,3.0,2018-08-31
0010G00002CEGJgQAP,0.0,2018-08-13
0010G00002JCnYyQAL,15.0,2018-08-27
0010G00002J9KBnQAN,8.0,2018-08-07
0010G00002I7qHOQAZ,54.0,2018-08-02
0010G00002CDZHsQAP,0.0,2018-08-29
0010G00002CDqaiQAD,0.0,2018-08-02
0010G00002I7Pf3QAF,0.0,2018-08-15
0010G00002I7q7qQAB,1.0,2018-08-03
0010G00002JAgZSQA1,1.0,2018-08-23
0010G00002CDz4IQAT,0.0,2018-08-06
0010G00002JCAcoQAH,2.0,2018-08-22
0010G00002I7qFKQAZ,2.0,2018-08-01
0010G00002CE84mQAD,0.0,2018-08-23
0010G00002GD75aQAD,0.0,2018-08-30
0010G00002CDZRFQA5,26.0,2018-08-14
0010G00002JC6r9QAD,3.0,2018-08-13
0010G00002CE4iHQAT,1.0,2018-08-22
0010G00002JCnCnQAL,8.0,2018-08-24
0010G00002CDZABQA5,18.0,2018-08-03
0010G00002CDmHUQA1,1.0,2018-08-06
0010G00002HpGlBQAV,18.0,2018-08-14
0010G00002HnPEAQA3,0.0,2018-08-01
0010G00002JAfX2QAL,1.0,2018-08-13
0010G00002HnPgoQAF,3.0,2018-08-21
0010G00002CE8hMQAT,2.0,2018-08-10
0010G00002JBqnOQAT,6.0,2018-08-09
0010G00002GCj9eQAD,0.0,2018-08-16
0010G00002J9jjKQAR,10.0,2018-08-03
0010G00002CDwqlQAD,0.0,2018-08-30
0010G00002I7PfbQAF,0.0,2018-08-21
0010G00002CDecXQAT,10.0,2018-08-28
0010G00002CE0rIQAT,0.0,2018-08-14
0010G00002CDrlqQAD,0.0,2018-08-03
0010G00002I7qBJQAZ,0.0,2018-08-30
0010G00002CDZcpQAH,360.0,2018-08-27
0010G00002I7qCEQAZ,1.0,2018-08-01
0010G00002CDmRFQA1,0.0,2018-08-31
0010G00002I7yuFQAR,12.0,2018-08-10
0010G00002CE1XxQAL,2.0,2018-08-21
0010G00002CDdRsQAL,0.0,2018-08-02
0010G00002GCie9QAD,0.0,2018-08-29
0010G00002CDicNQAT,9.0,2018-08-03
0010G00002CDZW1QAP,0.0,2018-08-21
0010G00002I7QZ5QAN,1.0,2018-08-02
0010G00002J9GPUQA3,1.0,2018-08-14
0010G00002CDokxQAD,1.0,2018-08-24
0010G00002CDs3WQAT,0.0,2018-08-24
0010G00002CDkOIQA1,0.0,2018-08-14
0010G00002CDZHTQA5,0.0,2018-08-28
0010G00002CDjGOQA1,16.0,2018-08-22
0010G00002CDpNeQAL,132.0,2018-08-16
0010G00002JA9xhQAD,2.0,2018-08-07
0010G00002JCGxZQAX,4.0,2018-08-23
0010G00002Ge7vXQAR,1.0,2018-08-10
0010G00002JA6gvQAD,2.0,2018-08-17
0010G00002JAtq1QAD,2.0,2018-08-09
0010G00002CEAKLQA5,6.0,2018-08-21
0010G00002JAWmtQAH,4.0,2018-08-22
0010G00002JcrEHQAZ,8.0,2018-08-30
0010G00002CDedVQAT,10.0,2018-08-14
0010G00002J9I4lQAF,12.0,2018-08-10
0010G00002J94FUQAZ,1.0,2018-08-21
0010G00002JCRHNQA5,1.0,2018-08-28
0010G00002I7q75QAB,2.0,2018-08-03
0010G00002CEEhaQAH,6.0,2018-08-13
0010G00002JAZ3XQAX,5.0,2018-08-29
0010G00002JBw1iQAD,1.0,2018-08-10
0010G00002CDcHCQA1,0.0,2018-08-21
0010G00002J9VafQAF,1.0,2018-08-09
0010G00002JCRWIQA5,1.0,2018-08-22
0010G00002I7q2tQAB,1.0,2018-08-01
0010G00002J9bK7QAJ,2.0,2018-08-24
0010G00002Ge83CQAR,2.0,2018-08-07
0010G00002I7q8qQAB,4.0,2018-08-01
0010G00002FzU4mQAF,15.0,2018-08-07
0010G00002CEEb4QAH,16.0,2018-08-01
0010G00002I7qJwQAJ,1.0,2018-08-01
0010G00002I7QKkQAN,14.0,2018-08-24
0010G00002J9S0KQAV,1.0,2018-08-20
0010G00002I7QR3QAN,32.0,2018-08-01
0010G00002JCm0HQAT,1.0,2018-08-22
0010G00002CEJQqQAP,135.0,2018-08-30
0010G00002J9ElNQAV,6.0,2018-08-20
0010G00002J9ElNQAV,6.0,2018-08-13
0010G00002CE8gCQAT,0.0,2018-08-14
0010G00002JcqtEQAR,1.0,2018-08-30
0010G00002J9EJNQA3,2.0,2018-08-13
0010G00002J9Q0gQAF,1.0,2018-08-06
0010G00002FyH0WQAV,1.0,2018-08-06
0010G00002J98taQAB,3.0,2018-08-30
0010G00002I7PaXQAV,4.0,2018-08-09
0010G00002CEIJkQAP,0.0,2018-08-06
0010G00002J9gCcQAJ,2.0,2018-08-31
0010G00002CDiMRQA1,0.0,2018-08-03
0010G00002FzU7mQAF,1.0,2018-08-06
0010G00002I7QKjQAN,12.0,2018-08-02
0010G00002I7qHsQAJ,1.0,2018-08-06
0010G00002JBuRQQA1,8.0,2018-08-30
0010G00002J919hQAB,2.0,2018-08-20
0010G00002J9GeVQAV,3.0,2018-08-21
,5.0,2018-08-09
0010G00002I7QgPQAV,1.0,2018-08-13
0010G00002CDcv2QAD,48.0,2018-08-10
0010G00002JBpaTQAT,4.0,2018-08-09
0010G00002I7Q0IQAV,0.0,2018-08-06
0010G00002J9ZegQAF,1.0,2018-08-20
0010G00002CDrarQAD,146.0,2018-08-28
0010G00002JAJAoQAP,1.0,2018-08-28
0010G00002CDkOFQA1,3.0,2018-08-31
0010G00002CDeXkQAL,2.0,2018-08-07
0010G00002I7QAyQAN,0.0,2018-08-22
0010G00002CDaPoQAL,0.0,2018-08-23
0010G00002J9A34QAF,216.0,2018-08-10
0010G00002CEBqoQAH,2.0,2018-08-06
0010G00002JAA5SQAX,2.0,2018-08-29
0010G00002CEEqyQAH,0.0,2018-08-24
0010G00002J9S63QAF,1.0,2018-08-30
0010G00002CDwMxQAL,4.0,2018-08-28
0010G00002CDlODQA1,8.0,2018-08-22
0010G00002CDmBgQAL,8.0,2018-08-06
0010G00002JASKSQA5,1.0,2018-08-03
0010G00002HnP8wQAF,2.0,2018-08-23
0010G00002JCR65QAH,1.0,2018-08-17
0010G00002J9I8LQAV,6.0,2018-08-28
0010G00002JCyatQAD,3.0,2018-08-30
0010G00002I7q5vQAB,4.0,2018-08-02
0010G00002CDdQjQAL,115.0,2018-08-03
0010G00002CE4xrQAD,3.0,2018-08-28
0010G00002J9U6zQAF,1.0,2018-08-02
,55.0,2018-08-15
0010G00002J99WSQAZ,2.0,2018-08-22
0010G00002CDZVpQAP,0.0,2018-08-06
0010G00002J934UQAR,16.0,2018-08-21
0010G00002CDubBQAT,36.0,2018-08-07
0010G00002CDw8hQAD,4.0,2018-08-01
0010G00002CDg7JQAT,0.0,2018-08-31
0010G00002JBjrXQAT,1.0,2018-08-30
0010G00002JAQfsQAH,1.0,2018-08-07
0010G00002J96QLQAZ,2.0,2018-08-07
0010G00002JcUKRQA3,1.0,2018-08-27
0010G00002CECIMQA5,4.0,2018-08-30
0010G00002J9KZwQAN,3.0,2018-08-24
0010G00002I7q91QAB,1.0,2018-08-30
0010G00002FyGP5QAN,2.0,2018-08-15
0010G00002HnPkWQAV,0.0,2018-08-13
0010G00002FzzbvQAB,0.0,2018-08-01
0010G00002JCrDpQAL,1.0,2018-08-23
0010G00002JBqkjQAD,2.0,2018-08-09
0010G00002HnQ1WQAV,0.0,2018-08-14
0010G00002GCj1TQAT,2.0,2018-08-09
0010G00002CDii7QAD,174.0,2018-08-23
0010G00002CDw6TQAT,0.0,2018-08-14
0010G00002CECT8QAP,3.0,2018-08-28
0010G00002J9rDIQAZ,2.0,2018-08-31
0010G00002JBkGPQA1,1.0,2018-08-08
0010G00002CDlODQA1,8.0,2018-08-08
0010G00002I7qB4QAJ,1.0,2018-08-01
0010G00002I7QTcQAN,4.0,2018-08-30
0010G00002J9IxxQAF,1.0,2018-08-21
0010G00002I6gUWQAZ,46.0,2018-08-14
0010G00002I7QBRQA3,12.0,2018-08-23
0010G00002JC6MpQAL,1.0,2018-08-26
0010G00002JAYIHQA5,2.0,2018-08-23
0010G00002FzTg3QAF,4.0,2018-08-08
0010G00002FzU5HQAV,3.0,2018-08-31
0010G00002CEH0YQAX,1.0,2018-08-01
0010G00002CDyM8QAL,46.0,2018-08-31
0010G00002CECjKQAX,3.0,2018-08-01
0010G00002I7q6IQAR,2.0,2018-08-01
0010G00002DTnaHQAT,0.0,2018-08-09
0010G00002Ge81KQAR,744.0,2018-08-23
0010G00002Grq1ZQAR,15.0,2018-08-02
0010G00002JAggPQAT,2.0,2018-08-24
0010G00002CDaYEQA1,16.0,2018-08-09
0010G00002I7qESQAZ,1.0,2018-08-01
0010G00002CEFKoQAP,10.0,2018-08-28
0010G00002CE6vMQAT,0.0,2018-08-24
0010G00002CDekJQAT,0.0,2018-08-24
0010G00002CDbRWQA1,27.0,2018-08-03
0010G00002CDlTrQAL,6.0,2018-08-03
0010G00002JC1GVQA1,1.0,2018-08-21
0010G00002CEALlQAP,8.0,2018-08-06
0010G00002CEAjrQAH,1.0,2018-08-02
0010G00002JCqzPQAT,1.0,2018-08-23
0010G00002I7QG3QAN,2.0,2018-08-13
0010G00002JC9VwQAL,1.0,2018-08-15
0010G00002JcksiQAB,3.0,2018-08-29
0010G00002CDd0tQAD,132.0,2018-08-09
0010G00002JcsEVQAZ,1.0,2018-08-30
0010G00002CDZPrQAP,1404.0,2018-08-30
0010G00002JCAY3QAP,1.0,2018-08-21
0010G00002CDczpQAD,35.0,2018-08-09
0010G00002CE0wsQAD,0.0,2018-08-03
0010G00002JAvACQA1,4.0,2018-08-06
0010G00002JBeP0QAL,11.0,2018-08-07
0010G00002J9EuoQAF,2.0,2018-08-28
0010G00002CDZNgQAP,0.0,2018-08-09
0010G00002CDo7EQAT,0.0,2018-08-08
0010G00002GeIbEQAV,0.0,2018-08-06
0010G00002I7qJ9QAJ,1.0,2018-08-01
0010G00002JcrUtQAJ,3.0,2018-08-31
0010G00002FzzaAQAR,7.0,2018-08-01
0010G00002JAaWgQAL,2.0,2018-08-30
0010G00002FzTnvQAF,3.0,2018-08-02
0010G00002CEC7hQAH,4.0,2018-08-14
0010G00002J9GNNQA3,3.0,2018-08-27
0010G00002CDZNfQAP,9.0,2018-08-28
0010G00002J9AR1QAN,8.0,2018-08-07
0010G00002I80PcQAJ,1.0,2018-08-01
0010G00002J9A7lQAF,8.0,2018-08-30
0010G00002GCjEVQA1,4.0,2018-08-23
0010G00002I7zOYQAZ,4.0,2018-08-14
0010G00002CE9fNQAT,0.0,2018-08-07
0010G00002I7Q2WQAV,4.0,2018-08-10
0010G00002I7qB9QAJ,8.0,2018-08-08
0010G00002I7qGtQAJ,3.0,2018-08-02
0010G00002I7xgCQAR,1.0,2018-08-06
0010G00002CDZIzQAP,560.0,2018-08-10
0010G00002CDdexQAD,2.0,2018-08-29
0010G00002HnNp5QAF,154.0,2018-08-30
0010G00002CEHC7QAP,2.0,2018-08-27
0010G00002JA0ngQAD,2.0,2018-08-07
0010G00002I7Q7GQAV,3.0,2018-08-24
0010G00002JABmdQAH,4.0,2018-08-06
0010G00002CEJcaQAH,9.0,2018-08-16
0010G00002CE3sMQAT,20.0,2018-08-22
0010G00002JAHzJQAX,2.0,2018-08-07
0010G00002CEES1QAP,3.0,2018-08-31
0010G00002CDhrGQAT,3.0,2018-08-27
0010G00002JC2AxQAL,1.0,2018-08-30
0010G00002I7QT1QAN,2.0,2018-08-27
0010G00002JCKx4QAH,4.0,2018-08-27
0010G00002JCtW7QAL,1.0,2018-08-27
0010G00002I7qGLQAZ,1.0,2018-08-14
0010G00002JclgJQAR,2.0,2018-08-30
0010G00002CDiDJQA1,0.0,2018-08-21
0010G00002CDn05QAD,3.0,2018-08-06
0010G00002I7PTvQAN,4.0,2018-08-02
0010G00002CDfQRQA1,12.0,2018-08-21
0010G00002CE5uhQAD,42.0,2018-08-21
0010G00002CDmzuQAD,3.0,2018-08-02
0010G00002CDvSEQA1,0.0,2018-08-30
0010G00002JCYmJQAX,7.0,2018-08-22
0010G00002JcbyGQAR,1.0,2018-08-31
0010G00002JAuxNQAT,2.0,2018-08-10
0010G00002CDwxSQAT,357.0,2018-08-21
0010G00002JA1KDQA1,6.0,2018-08-07
0010G00002CEG20QAH,0.0,2018-08-07
0010G00002CEGz8QAH,4.0,2018-08-07
0010G00002J9EStQAN,2.0,2018-08-10
0010G00002JcxidQAB,2.0,2018-08-31
0010G00002JA0tKQAT,2.0,2018-08-21
0010G00002JAqEcQAL,2.0,2018-08-31
0010G00002J91NUQAZ,1.0,2018-08-07
0010G00002JBugRQAT,1.0,2018-08-21
0010G00002CDfgZQAT,27.0,2018-08-28
0010G00002CDvX3QAL,2.0,2018-08-31
0010G00002CE70IQAT,48.0,2018-08-29
0010G00002JAXX8QAP,9520.0,2018-08-20
0010G00002JcWIKQA3,4.0,2018-08-31
0010G00002CDdYhQAL,5.0,2018-08-22
0010G00002CEIJTQA5,5.0,2018-08-15
0010G00002GCicpQAD,5.0,2018-08-21
0010G00002I7q73QAB,2.0,2018-08-05
0010G00002CDm0oQAD,84.0,2018-08-29
0010G00002JcvXGQAZ,1.0,2018-08-31
0010G00002JBp06QAD,1.0,2018-08-15
0010G00002JAUCWQA5,1.0,2018-08-16
0010G00002CE20mQAD,1261.0,2018-08-24
0010G00002CEBWZQA5,4.0,2018-08-20
0010G00002JCHQUQA5,35.0,2018-08-23
0010G00002CDaqGQAT,0.0,2018-08-08
0010G00002HzcBsQAJ,1.0,2018-08-09
0010G00002JBpIZQA1,4.0,2018-08-13
0010G00002CDh3gQAD,12.0,2018-08-29
0010G00002I7Qb7QAF,3.0,2018-08-08
0010G00002I7PjrQAF,1.0,2018-08-14
0010G00002Jca1WQAR,2.0,2018-08-30
0010G00002CEFrXQAX,3.0,2018-08-10
0010G00002I82SBQAZ,2.0,2018-08-14
0010G00002CEhJAQA1,3.0,2018-08-31
0010G00002CDeotQAD,0.0,2018-08-06
0010G00002CEBKuQAP,3.0,2018-08-09
0010G00002CE7ZrQAL,1.0,2018-08-01
0010G00002I7qFCQAZ,1.0,2018-08-01
0010G00002CEEkWQAX,1.0,2018-08-11
0010G00002I7QcmQAF,8.0,2018-08-21
0010G00002J9aOrQAJ,1.0,2018-08-06
0010G00002JCNOFQA5,1.0,2018-08-20
0010G00002GD6fnQAD,3.0,2018-08-09
0010G00002HnPdcQAF,0.0,2018-08-27
0010G00002GeTS6QAN,1.0,2018-08-02
0010G00002HnPEXQA3,2.0,2018-08-20
0010G00002JAeFJQA1,2.0,2018-08-09
0010G00002JcrcJQAR,1.0,2018-08-30
0010G00002JcmPOQAZ,4.0,2018-08-30
0010G00002I7QQAQA3,16.0,2018-08-02
0010G00002JC8dIQAT,2.0,2018-08-14
0010G00002I7QmGQAV,6.0,2018-08-03
0010G00002JBdFYQA1,1.0,2018-08-08
0010G00002CDZOAQA5,1700.0,2018-08-27
0010G00002JcZ5KQAV,1.0,2018-08-27
